r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;7.43999999999993;1;1;0.999999890949395
1;7.45999999999993;1;1;0.999999943590839
1;7.47999999999993;1;1;0.999999992726681
1;7.49999999999993;1;1;1.00000003815462
1;7.51999999999993;1;1;1.00000007972351
1;7.53999999999993;1;1;1.00000011733089
1;7.55999999999993;1;1;1.00000015092022
1;7.57999999999993;1;1;1.00000018047786
1;7.59999999999993;1;1;1.00000020602998
1;7.61999999999993;1;1;1.00000022260181
1;7.63999999999993;1;1;1.00000024131488
1;7.65999999999992;1;1;1.00000025627201
1;7.67999999999992;1;1;1.00000026761834
1;7.69999999999992;1;1;1.00000027552252
1;7.71999999999992;1;1;1.00000028017331
1;7.73999999999992;1;1;1.00000028177618
1;7.75999999999992;1;1;1.00000028055007
1;7.77999999999992;1;1;1.00000027672426
1;7.79999999999992;1;1;1.00000027053535
1;7.81999999999992;1;1;1.00000026222447
1;7.83999999999992;1;1;1.00000025203456
1;7.85999999999992;1;1;1.00000024020793
1;7.87999999999992;1;1;1.00000023040805
1;7.89999999999992;1;1;1.00000021629031
1;7.91999999999992;1;1;1.00000020118107
1;7.93999999999992;1;1;1.00000018530165
1;7.95999999999992;1;1;1.00000016886374
1;7.97999999999992;1;1;1.00000015206814
1;7.99999999999992;1;1;1.00000013510362
1;8.01999999999992;1;1;1.00000011814606
1;8.03999999999992;1;1;1.00000010135776
1;8.05999999999992;1;1;1.00000008488693
1;8.07999999999992;1;1;1.00000006886731
1;8.09999999999992;1;1;1.00000005341804
1;8.11999999999992;1;1;1.00000003864362
1;8.13999999999992;1;1;1.00000002463403
1;8.15999999999991;1;1;1.00000001467485
1;8.17999999999991;1;1;1.00000000217756
1;8.19999999999991;1;1;0.999999990620195
1;8.21999999999991;1;1;0.999999980041473
1;8.23999999999991;1;1;0.999999970467731
1;8.25999999999991;1;1;0.999999961913634
1;8.27999999999991;1;1;0.999999954382927
1;8.29999999999991;1;1;0.999999947869243
1;8.31999999999991;1;1;0.999999942356936
1;8.33999999999991;1;1;0.999999937821947
1;8.35999999999991;1;1;0.999999934232685
1;8.37999999999991;1;1;0.999999931550904
1;8.39999999999991;1;1;0.999999929732585
1;8.41999999999991;1;1;0.999999928728802
1;8.43999999999991;1;1;0.999999928486571
1;8.45999999999991;1;1;0.999999928949666
1;8.47999999999991;1;1;0.999999929724631
1;8.49999999999991;1;1;0.999999931279811
1;8.51999999999991;1;1;0.999999933375302
1;8.53999999999991;1;1;0.999999935949443
1;8.55999999999991;1;1;0.999999938940715
1;8.57999999999991;1;1;0.999999941421298
1;8.59999999999991;1;1;0.999999944996998
1;8.61999999999991;1;1;0.999999948825947
1;8.6399999999999;1;1;0.999999952851907
1;8.6599999999999;1;1;0.999999957021072
1;8.6799999999999;1;1;0.999999961282398
1;8.6999999999999;1;1;0.99999996558788
1;8.7199999999999;1;1;0.999999969892779
1;8.7399999999999;1;1;0.999999974155803
1;8.7599999999999;1;1;0.999999978339236
1;8.7799999999999;1;1;0.999999982409026
1;8.7999999999999;1;1;0.99999998633483
1;8.8199999999999;1;1;0.99999999009002
1;8.8399999999999;1;1;0.999999993651656
1;8.8599999999999;1;1;0.999999997000418
1;8.8799999999999;1;1;0.999999999362663
1;8.8999999999999;1;1;1.00000000230296
1;8.9199999999999;1;1;1.00000000499508
1;8.9399999999999;1;1;1.00000000743226
1;8.9599999999999;1;1;1.00000000961069
1;8.9799999999999;1;1;1.00000001152934
1;8.9999999999999;1;1;1.00000001318977
1;9.0199999999999;1;1;1.00000001459588
1;9.0399999999999;1;1;1.00000001575373
1;9.0599999999999;1;1;1.00000001667128
1;9.0799999999999;1;1;1.00000001735821
1;9.09999999999989;1;1;1.00000001782563
1;9.11999999999989;1;1;1.00000001808595
1;9.13999999999989;1;1;1.00000001815331
1;9.15999999999989;1;1;1.00000001808399
1;9.17999999999989;1;1;1.00000001784635
1;9.19999999999989;1;1;1.0000000174556
1;9.21999999999989;1;1;1.00000001692728
1;9.23999999999989;1;1;1.00000001627704
1;9.25999999999989;1;1;1.00000001552048
1;9.27999999999989;1;1;1.00000001467306
1;9.29999999999989;1;1;1.00000001374989
1;9.31999999999989;1;1;1.00000001276566
1;9.33999999999989;1;1;1.00000001173451
1;9.35999999999989;1;1;1.00000001066997
1;9.37999999999989;1;1;1.0000000095848
1;9.39999999999989;1;1;1.00000000849103
1;9.41999999999989;1;1;1.00000000739982
1;9.43999999999989;1;1;1.00000000632144
1;9.45999999999989;1;1;1.00000000552676
1;9.47999999999989;1;1;1.00000000449283
1;9.49999999999989;1;1;1.00000000349525
1;9.51999999999989;1;1;1.0000000025408
1;9.53999999999989;1;1;1.00000000163534
1;9.55999999999989;1;1;1.00000000078378
1;9.57999999999988;1;1;0.999999999990166
1;9.59999999999988;1;1;0.999999999257661
1;9.61999999999988;1;1;0.999999998588601
1;9.63999999999988;1;1;0.999999997984531
1;9.65999999999988;1;1;0.999999997446255
1;9.67999999999988;1;1;0.999999996973886
1;9.69999999999988;1;1;0.999999996566891
1;9.71999999999988;1;1;0.999999996224152
1;9.73999999999988;1;1;0.99999999594402
1;9.75999999999988;1;1;0.999999995724372
1;9.77999999999988;1;1;0.999999995562667
1;9.79999999999988;1;1;0.999999995477678
1;9.81999999999988;1;1;0.999999995410201
1;9.83999999999988;1;1;0.999999995391983
1;9.85999999999988;1;1;0.999999995419413
1;9.87999999999988;1;1;0.999999995488716
1;9.89999999999988;1;1;0.999999995596009
1;9.91999999999988;1;1;0.99999999573734
1;9.93999999999988;1;1;0.999999995908735
1;9.95999999999988;1;1;0.999999996106238
1;9.97999999999988;1;1;0.999999996325945
1;9.99999999999988;1;1;0.999999996564037
1;10.0199999999999;1;1;0.999999996816816
